t,lat,lon,z,TOP_az,TOP_dist,TOP_inc,JDNA_az,JDNA_dist,JDNA_inc,JDNB_az,JDNB_dist,JDNB_inc,JDSA_az,JDSA_dist,JDSA_inc,JDSB_az,JDSB_dist,JDSB_inc,QST_az,QST_dist,QST_inc,CHKB_az,CHKB_dist,CHKB_inc,VPT_az,VPT_dist,VPT_inc
2023-10-07T18:11:10.460000Z,43.132645,-116.77662,1609.0,70.13301453514815,2264.3043368880008,[95.66080713],43.31522281660869,1064.6284219664824,[92.82233339],48.04285323678772,1197.5331464630924,[93.23255144],31.301149224169084,1404.2725707785776,[92.13015826],36.97522481025933,1539.5567343754738,[93.73488512],195.06029626605172,8286.396202386319,[87.20303902],207.6060783944796,20509.771464588084,[87.96970198],297.4886180378117,2710.233831665583,[93.95759967]
2023-10-07T18:11:12.390000Z,43.133023,-116.776624,1609.0,69.13697280741698,2278.6013336998444,[95.62551715],41.79556142642568,1095.3417520240896,[92.74331793],46.572635910642376,1225.7666831304687,[93.15824739],30.42190332444833,1440.1524218149912,[92.07713473],36.04559980614506,1573.1134232401012,[93.65543321],195.13820857530214,8245.933186811164,[87.18933621],207.6612013457935,20472.69102507442,[87.96602776],298.2674397107879,2730.144971848719,[93.92882734]
2023-10-07T18:11:20.010000Z,43.13386,-116.776755,1616.0,66.8805594213998,2303.5151349028297,[95.39253302],38.33860112859187,1159.66493342511,[92.24613444],43.230332422292555,1284.1226737931504,[92.70344189],28.294173546086775,1515.978852846768,[91.70903617],33.83641629069169,1643.2386865273256,[93.25660855],195.38079514088122,8159.018841985387,[87.11041037],207.80869041440187,20395.274253017767,[87.93867402],299.84928757262924,2784.604035896235,[93.70881893]
2023-10-07T18:11:23.250000Z,43.134373,-116.776755,1616.0,65.58941764162194,2326.467357148859,[95.33964094],36.657016700424805,1204.8821942649997,[92.16192223],41.543423477965455,1326.2170626436787,[92.61775543],27.305804536238046,1566.391895141686,[91.6540633],32.76080498183332,1690.8716064793507,[93.16505705],195.48754281702412,8104.077396606487,[87.09085399],207.88336978646703,20344.844494219305,[87.93356894],300.8562312598449,2813.3870205999983,[93.67097932]
2023-10-07T18:11:25.450000Z,43.134559,-116.776755,1624.0,65.12764592438617,2335.0771037751097,[95.12539687],36.078266428683065,1221.520149557487,[91.75769389],40.958139554156574,1341.751141436347,[92.24648053],26.963021109900673,1584.780449792011,[91.34584746],32.3856858335122,1708.2836177966196,[92.86527641],195.52660501077392,8084.164118232959,[87.02715076],207.9105380343778,20326.568585548222,[87.90919218],301.21620823573727,2824.0346073180717,[93.49549876]
2023-10-07T18:11:29.640000Z,43.135254,-116.776748,1624.0,63.43880440088372,2369.076120389589,[95.05222486],34.0707753661939,1285.0426651766431,[91.6708577],38.905589406262834,1401.3261803843338,[92.15106687],25.767691031672673,1654.2133893493053,[91.28937717],31.06532693021991,1774.2562484739778,[92.75890387],195.670358587141,8009.636935976377,[86.99953963],208.01106428165465,20258.05340249687,[87.90212712],302.54338183546093,2864.308635405414,[93.4464691]
2023-10-07T18:11:32.190000Z,43.135583,-116.776755,1631.0,62.6471947849647,2385.127727991737,[94.85148803],33.15799384915466,1315.164649489465,[91.32785588],37.96764224151719,1429.599867206998,[91.82834749],25.210482074077518,1686.9598024666473,[91.02670451],30.451137036466932,1805.3717967741359,[92.48972949],195.74514919069935,7974.602394828788,[86.93622992],208.06098823855146,20226.035141084172,[87.87900661],303.1494449838546,2884.601153357338,[93.28371904]
2023-10-07T18:11:36.190000Z,43.135909,-116.776951,1631.0,61.69949260306491,2387.918901899359,[94.84584428],31.73693535439883,1337.1700528482927,[91.30601139],36.58903340790325,1448.756081123286,[91.80418821],24.211896087135752,1713.1918087287477,[91.01098714],29.445234075931612,1828.788834540072,[92.45788867],195.92665989987808,7944.103377744317,[86.92449003],208.1491232311508,20201.557425031853,[87.87643901],303.5738774400968,2917.8293474133256,[93.24640454]
2023-10-07T18:11:42.720000Z,43.136421,-116.776821,1631.0,60.634174538732616,2424.603707769221,[94.77286685],30.87492319522774,1391.2645585652679,[91.25524823],35.61865827736029,1500.9441007709818,[91.74149567],23.768704881388874,1769.4583521075833,[90.97884538],28.874620110798507,1883.6125782743545,[92.3864342],195.96603075901643,7886.503741934916,[86.90207142],208.1986980280751,20146.397557133358,[87.87063015],304.6113357523888,2940.9358983664843,[93.22095188]
2023-10-07T18:11:44.690000Z,43.136444,-116.776811,1631.0,60.59100025639696,2426.565916853309,[94.76902514],30.849717201107588,1393.875238925801,[91.25289795],35.58714059165947,1503.4952004897664,[91.73854255],23.759472727051516,1772.124726743874,[90.97737287],28.858770560497252,1886.242993957395,[92.3831101],195.96544775103342,7883.82334468697,[86.90102021],208.20008231747934,20143.760498554566,[87.87035164],304.66130191429994,2941.717858611514,[93.2200975]
2023-10-07T18:11:45.570000Z,43.136444,-116.77662,1631.0,60.77007574046687,2440.1175151415587,[94.74266072],31.394942404906594,1401.9087591233938,[91.24572059],36.06579877786037,1512.5928690372505,[91.72809224],24.217667448280082,1778.4440616727359,[90.97390065],29.270506023059234,1893.7940537358054,[92.3736189],195.85679953866054,7879.567904145826,[86.89934984],208.16108483540162,20136.44093098537,[87.86957823],304.8340993395595,2928.94611189822,[93.23410908]
2023-10-07T18:11:48.630000Z,43.136467,-116.776428,1631.0,60.89595276785513,2455.004959684179,[94.71403066],31.881865132336376,1412.2797693643,[91.23657555],36.48395022509432,1523.896791069683,[91.71528133],24.64075594465556,1787.2324095100462,[90.96911261],29.64298969737037,1903.7026430338003,[92.36127846],195.75250585071018,7872.859259272994,[86.89671287],208.1252742906224,20126.83723158465,[87.86856262],305.05043544345995,2917.6005611105093,[93.24665857]
2023-10-07T18:11:51.710000Z,43.136124,-116.776428,1624.0,61.67898554494355,2436.708475602828,[94.91269321],32.71761499323973,1380.0717377580754,[91.55586431],37.35340029982889,1493.4338559958298,[92.01851296],25.160252229854535,1752.6703842089237,[91.2169683],30.220386779924272,1870.6816358934839,[92.6168976],195.67765094955215,7909.543849699493,[86.96164034],208.07435656714594,20160.476353120004,[87.89198252],304.43307104564224,2895.8955855533204,[93.40896592]
2023-10-07T18:11:52.660000Z,43.136095,-116.776428,1624.0,61.74572631757419,2435.182578288415,[94.91575645],32.790064828457666,1377.362413610212,[91.55892325],37.42853602280229,1490.8743887941891,[92.02197538],25.20511480485722,1749.7549780806048,[91.21899538],30.270139514630593,1867.8986494760873,[92.62079108],195.67135393451383,7912.646078057262,[86.96282933],208.07005936035162,20163.321205669457,[87.89227967],304.38045078411903,2894.0760112502603,[93.41110416]
2023-10-07T18:11:54.070000Z,43.135955,-116.776428,1624.0,62.06909867815431,2427.8628264236772,[94.93050399],33.14386441628112,1364.3142550127034,[91.57382516],37.794912778309154,1478.5547680839231,[92.03880874],25.423811320565473,1735.6958415196002,[91.22886622],30.512423735370287,1854.4835280986463,[92.63972287],195.64102387987577,7927.623694013202,[86.96855672],208.04933127095777,20177.056570498586,[87.89371319],304.1254905984803,2885.326322319525,[93.42142372]
2023-10-07T18:11:58.650000Z,43.135391,-116.77662,1624.0,63.22352710009481,2385.211025259365,[95.01822387],34.075090060919926,1303.4844319840736,[91.64723144],38.846790584053856,1419.7113111784906,[92.12323642],25.862255002840744,1672.4499485616761,[91.27532235],31.099346896080476,1792.6678458677154,[92.73061165],195.62790539295617,7992.17371412691,[86.99299553],208.00519884941428,20239.72824608793,[87.9002294],302.9121620154272,2863.769793886646,[93.44711602]
2023-10-07T18:12:00.960000Z,43.135071,-116.77662,1616.0,63.99115081919831,2369.4176842919223,[95.24339396],34.97091510880108,1274.1956678933836,[92.04442102],39.76467521584358,1392.205202194521,[92.49383885],26.40398153371984,1640.534966759852,[91.57934758],31.696489844328337,1762.3251025465142,[93.03697505],195.55961874687068,8026.418707813696,[87.06275594],207.9581409474268,20271.146085695756,[87.9260627],302.31088535525225,2844.6204851581524,[93.63078099]
2023-10-07T18:12:04.590000Z,43.13475,-116.77662,1616.0,64.77138095864568,2354.0079806455083,[95.27752484],35.91164871365426,1245.1430243356783,[92.09208114],40.72234645187007,1364.9865508263792,[92.54350282],26.96894574658139,1608.6734444695749,[91.61061195],32.31645056857205,1732.0865988001165,[93.08989224],195.4917017384068,8060.78207230868,[87.07525571],207.91108234854514,20302.675799842003,[87.92928069],301.69960979428436,2825.730334459055,[93.65498737]
2023-10-07T18:12:07.160000Z,43.134384,-116.77662,1609.0,65.67334712885265,2336.9780920640114,[95.48586214],37.038908912030756,1212.4480546974398,[92.47869813],41.86156176157458,1334.437700657002,[92.90151187],27.64096612838147,1572.5444546694412,[91.9023958],33.050163614886394,1697.8658939504528,[93.3874966],195.4149668860004,8099.976422350926,[87.13877314],207.85760481299474,20338.64221992528,[87.95263354],300.992688965053,2804.590084183245,[93.8248542]
2023-10-07T18:12:10.890000Z,43.134064,-116.776748,1616.0,66.36971112529268,2313.023253141033,[95.37049587],37.67637854801574,1177.8717363960734,[92.21144985],42.56492638868564,1301.1112956624843,[92.66819437],27.912143118497518,1536.2376334121395,[91.68651175],33.41769356088641,1662.4235441917515,[93.21910583],195.41920557205677,8137.016130221563,[87.10261014],207.8369259107014,20374.950916377158,[87.93661969],300.2580675489643,2795.4541908608644,[93.69446363]
2023-10-07T18:12:12.550000Z,43.133907,-116.776755,1609.0,66.76120546144404,2305.568855628641,[95.56013197],38.179117245479645,1163.7646140213078,[92.58225128],43.07120986620474,1287.9315825170409,[93.00609418],28.20089754926868,1520.5782546854798,[91.96736047],33.73528740977364,1647.5779855029325,[93.49063898],195.39051527772574,8153.984049207698,[87.15769319],207.81551701138267,20390.652544357916,[87.95785132],299.9424035204004,2787.204949516511,[93.84864017]
2023-10-07T18:12:14.490000Z,43.133721,-116.776624,1609.0,67.33712624631644,2307.3333756080747,[95.5559065],39.22910446764224,1154.3056387959864,[92.60338258],44.051257162134974,1280.3056150201514,[93.02396644],28.929112217099384,1507.5280847925394,[91.9843777],34.447497740166455,1636.442299205161,[93.5143328],195.2800403596058,8171.098179046285,[87.16363659],207.76202115498012,20403.990587398628,[87.95918514],299.6817155998848,2767.68815261075,[93.87569705]
2023-10-07T18:12:16.530000Z,43.13356,-116.77662,1609.0,67.75132680113606,2300.807259993182,[95.57156651],39.8100153872392,1140.716148722198,[92.63435356],44.623978252546095,1267.7416510898588,[93.05387903],29.27236144953953,1492.0587770648053,[92.00493455],34.81446030814571,1621.911182907978,[93.54573864],195.24489822140524,8188.26959191086,[87.16957497],207.73789711769035,20419.680267908,[87.9607519],299.36224095808006,2758.5967169315013,[93.88843097]
2023-10-07T18:12:17.500000Z,43.133535,-116.776624,1616.0,67.81231890380855,2299.4565081568667,[95.40199478],39.886943966135796,1138.3754596820495,[92.28809658],44.70183237781858,1265.5376735679051,[92.74308297],29.313690930459657,1489.4774175075552,[91.73942557],34.86111925558461,1619.4458428622236,[93.30434928],195.2419923689372,8191.034960539805,[87.12168582],207.73508884130362,20422.291391921535,[87.94139865],299.30862218734535,2757.520648666053,[93.74514247]
2023-10-07T18:12:18.140000Z,43.133514,-116.776492,1616.0,67.96652817669154,2308.530564772383,[95.38088624],40.37479799514803,1143.5151599922451,[92.27782324],45.11975145737119,1271.4692241549978,[92.73030558],29.716972617301906,1492.7394996212245,[91.73562673],35.21913032529966,1623.7035128486843,[93.29570375],195.16521203926223,8190.473185362402,[87.12148873],207.70535704877196,20419.375622977514,[87.94110495],299.37576966682565,2747.0140699768845,[93.75942562]
2023-10-07T18:12:19.150000Z,43.133488,-116.776428,1616.0,68.08125100728253,2312.2800400967676,[95.37221196],40.667010113617806,1144.703389424092,[92.27546129],45.37721535237092,1273.1344580170476,[92.72673979],29.945504892126216,1492.82476962091,[91.73552765],35.427940369309084,1624.3584475860976,[93.29437787],195.12477749013942,8191.902681149541,[87.12199019],207.68865324756436,20419.521097302382,[87.9411196],299.37650542225066,2741.059396198079,[93.76756909]
2023-10-07T18:12:20.290000Z,43.133652,-116.776428,1616.0,67.66360455858799,2319.1375676526186,[95.35641923],40.07976363569204,1158.5827143751023,[92.24823038],44.79936893069038,1285.9962664905106,[92.69950902],29.600030470899817,1508.6385249483199,[91.71734657],35.05871198648182,1639.2372092391745,[93.26454096],195.15806010971605,8174.314064594653,[87.11580804],207.71236410132323,20403.377835187795,[87.93949201],299.70735974696,2750.037261884793,[93.75530461]
2023-10-07T18:12:21.290000Z,43.133698,-116.776428,1616.0,67.5469050610046,2321.083065439061,[95.35195564],39.91757200686206,1162.4972178704356,[92.24066759],44.63936532648715,1289.627036361011,[92.69192012],29.50442707736818,1513.0838085538326,[91.71230419],34.9563499516688,1643.4226036250734,[93.25624489],195.16742121422763,8169.3811687561665,[87.11406943],207.71902144578328,20398.8504750765,[87.93903509],299.7997717461887,2752.5718423489825,[93.75185659]
2023-10-07T18:12:22.870000Z,43.133835,-116.776428,1616.0,67.20050616621472,2326.9341189254797,[95.33857605],39.440946976728824,1174.2100834806183,[92.21833915],44.16814239878955,1300.4993337567698,[92.6694481],29.222997774204494,1526.347690497638,[91.6974331],34.65455896897331,1655.918562143966,[93.23172477],195.19536811550083,8154.691012867614,[87.10887942],207.73886627125742,20385.368448336718,[87.93767323],300.0739900662565,2760.162749513005,[93.74156771]
2023-10-07T18:12:25.000000Z,43.134047,-116.776428,1616.0,66.6679266407692,2336.154869706823,[95.31762584],38.72193641844537,1192.4912397957496,[92.18436471],43.45436341434547,1317.493345574827,[92.63506442],28.79703139766324,1546.943818419882,[91.6748463],34.19644936729333,1675.3442029165092,[93.19433092],195.2388134130802,8131.96264174531,[87.10081267],207.7696268369636,20364.510577599725,[87.93556277],300.49535102718096,2772.033006427394,[93.72559098]
2023-10-07T18:12:28.510000Z,43.134521,-116.776428,1616.0,65.49252833161306,2357.4918918502844,[95.26976964],37.19210173746098,1234.011718806357,[92.11093559],41.92386303326986,1356.198850357374,[92.55996199],27.88461973207752,1593.289985802965,[91.62615435],33.20982035314489,1719.1502290455715,[93.1130977],195.33683441139812,8081.162499065788,[87.08261906],207.8386312266188,20317.896827897017,[87.9308306],301.42437508920773,2799.107942312982,[93.68965448]
2023-10-07T18:12:32.980000Z,43.135071,-116.776428,1624.0,64.15571586631036,2383.469141202195,[95.02187254],35.54244640358647,1283.2145384921903,[91.67323673],40.25526984665794,1402.2502782974227,[92.14965063],26.890550800933504,1647.542741701152,[91.29459589],32.126567029541135,1770.5846594558095,[92.76461603],195.45212740586467,8022.247230393692,[87.00424751],207.91909737828806,20263.84625916707,[87.90272631],302.4797575758744,2831.4271540558516,[93.48639493]
2023-10-07T18:12:38.560000Z,43.135757,-116.77662,1624.0,62.35810542693756,2403.7920745088486,[94.97962935],33.098871984431035,1337.355697940626,[91.60553405],37.839906828972566,1451.5998922290871,[92.0766347],25.267520268421446,1709.1286546830604,[91.24796208],30.440756472600047,1827.6025653038437,[92.67849262],195.70672906855154,7953.020046351595,[86.97821905],208.05920070877363,20203.810883406208,[87.89649988],303.59000277420347,2886.052936846481,[93.42056436]
2023-10-07T18:12:41.710000Z,43.136078,-116.77662,1624.0,61.610171412743746,2420.53343031208,[94.94535967],32.28269337951654,1367.3671314860455,[91.57031309],36.99276122648331,1479.9217712230018,[92.03692708],24.7665766940188,1741.4432664506746,[91.22481174],29.883584314974584,1858.433771801619,[92.63411984],195.77650281465006,7918.692856976634,[86.9651442],208.10672125242215,20172.324410494854,[87.89321953],304.1758750368708,2905.924035803082,[93.39722905]
2023-10-07T18:12:45.170000Z,43.136261,-116.776748,1624.0,61.069727083872806,2421.1388193282946,[94.94412925],31.465725793484864,1379.1308999218716,[91.55692519],36.20244350875648,1490.032670207905,[92.02311665],24.17995519284758,1755.6311483371906,[91.21491657],29.29680722105926,1870.967861322694,[92.61649781],195.88921054863792,7901.970083695989,[86.95873364],208.15999984867761,20159.280285685312,[87.89185756],304.39082085466447,2925.97689730652,[93.37400049]
2023-10-07T18:12:47.110000Z,43.136444,-116.77662,1624.0,60.77007574046687,2440.1175151415587,[94.90586331],31.394942404906594,1401.9087591233938,[91.53164081],36.06579877786037,1512.5928690372505,[91.99296655],24.217667448280082,1778.4440616727359,[91.19933687],29.270506023059234,1893.7940537358054,[92.5850038],195.85679953866054,7879.567904145826,[86.9501034],208.16108483540162,20136.44093098537,[87.88946861],304.8340993395595,2928.94611189822,[93.37058799]
2023-10-07T18:12:50.040000Z,43.136444,-116.77662,1624.0,60.77007574046687,2440.1175151415587,[94.90586331],31.394942404906594,1401.9087591233938,[91.53164081],36.06579877786037,1512.5928690372505,[91.99296655],24.217667448280082,1778.4440616727359,[91.19933687],29.270506023059234,1893.7940537358054,[92.5850038],195.85679953866054,7879.567904145826,[86.9501034],208.16108483540162,20136.44093098537,[87.88946861],304.8340993395595,2928.94611189822,[93.37058799]
2023-10-07T18:12:51.320000Z,43.136444,-116.776428,1624.0,60.948092767380444,2453.7638391058786,[94.87871197],31.93671089948479,1410.1108483553528,[91.52273604],36.54116100042885,1521.8433156786466,[91.98086208],24.674961299207055,1784.9103264912399,[91.19499324],29.68107948531358,1901.4824570409828,[92.57456576],195.74746461337554,7875.318736840439,[86.94846092],208.12185465964043,20129.09241821619,[87.88869881],305.0093259357797,2916.134603503195,[93.38536169]
2023-10-07T18:12:53.760000Z,43.136124,-116.776237,1624.0,61.85126542155026,2450.401706773018,[94.88537355],33.25708069541098,1388.534030277165,[91.54638686],37.82428438415398,1502.9147833849004,[92.00578989],25.618300916559996,1759.334969238462,[91.21235965],30.629909235329528,1878.5531479361744,[92.60594742],195.56920276476433,7905.363419004488,[86.96003664],208.03534578217457,20153.186783761572,[87.89122072],304.60760551953746,2883.08878346359,[93.42407274]
2023-10-07T18:12:55.700000Z,43.135955,-116.776232,1616.0,62.244252621638445,2441.965755674726,[95.0884488],33.70098544216376,1373.0994177130096,[91.89727407],38.27995821544335,1488.3825462276216,[92.33287441],25.897334952581847,1742.603050453818,[91.48688454],30.93499575573746,1862.632664845817,[92.87370806],195.52996909957398,7923.34398427143,[87.02461357],208.00932240968575,20169.582428310394,[87.91562861],304.3038660845037,2872.1362283425924,[93.59608897]
2023-10-07T18:12:57.400000Z,43.135941,-116.776237,1616.0,62.27212195030778,2440.8820975580475,[95.09069601],33.72290495500944,1371.5799046227544,[91.89937444],38.304789077118116,1486.9098279706361,[92.33518246],25.90765302111024,1741.026291952092,[91.48823053],30.948874867652158,1861.0895678819516,[92.87608675],195.52979575758218,7924.951461683133,[87.02521601],208.00827405377044,20171.147149282126,[87.91579016],304.2736527475482,2871.59664107897,[93.59676291]
2023-10-07T18:12:58.520000Z,43.135757,-116.776428,1616.0,62.52975990600306,2417.6435997544036,[95.1393672],33.65591912030385,1345.9513203434267,[91.93551363],38.32358776677717,1461.2366171637125,[92.37616385],25.739222066643237,1715.8562321156683,[91.51005149],30.86111929089504,1835.5683261037273,[92.91600654],195.59832367344228,7948.810097034781,[87.03412896],208.02006397057235,20196.486801194354,[87.91840282],303.7622639275869,2873.0500196499133,[93.59494821]
2023-10-07T18:13:00.150000Z,43.135583,-116.776428,1616.0,62.937787319346874,2408.793107266819,[95.1581488],34.117548074313724,1329.9052410836698,[91.95884864],38.79859903211692,1446.1226462848779,[92.40096912],26.022476718739505,1698.4652918149811,[91.52550596],31.173525364395577,1819.0030960224085,[92.94251546],195.5609867381285,7967.432076973639,[87.04104865],207.99439067754713,20213.56619435332,[87.92016012],303.44050384942364,2862.3578404290056,[93.60834152]
2023-10-07T18:13:01.590000Z,43.135443,-116.776428,1616.0,63.26825522763175,2401.761296731998,[95.17316887],34.49712039102516,1317.0586535428522,[91.97794015],39.18804005264309,1434.0355106603365,[92.42118232],26.254624363225403,1684.503279380756,[91.53814407],31.42904187165589,1805.7146603183687,[92.96413125],195.53107200703442,7982.417724756255,[87.04659374],207.9737654843851,20227.31117632577,[87.92157218],303.17987251976007,2853.820914826468,[93.61910688]
2023-10-07T18:13:05.320000Z,43.135071,-116.776428,1616.0,64.15571586631036,2383.469141202195,[95.21265295],35.54244640358647,1283.2145384921903,[92.0300642],40.25526984665794,1402.2502782974227,[92.47599645],26.890550800933504,1647.542741701152,[91.57263325],32.126567029541135,1770.5846594558095,[93.02283428],195.45212740586467,8022.247230393692,[87.06123128],207.91909737828806,20263.84625916707,[87.92531624],302.4797575758744,2831.4271540558516,[93.64765342]
2023-10-07T18:13:11.490000Z,43.134233,-116.776428,1609.0,66.20414813417908,2344.4097733509825,[95.46857777],38.109101512431714,1208.6806235444785,[92.4864145],42.84319800911742,1332.5675356481197,[92.90557696],28.432556573897173,1565.0826816385231,[91.91145905],33.80320518458909,1692.4737557407516,[93.39826374],195.2771309921761,8112.025582533237,[87.143016],207.79666681486344,20346.215590303087,[87.95339497],300.8620578951653,2782.569953816148,[93.85503163]
2023-10-07T18:13:12.840000Z,43.134233,-116.776297,1609.0,66.30873937442738,2354.1675377435345,[95.44604768],38.50446216418224,1215.2885414947973,[92.47291189],43.17735525232519,1339.8391434253035,[92.88983455],28.774554369434647,1570.1864925164466,[91.90525054],34.101958876030004,1698.4278933971548,[93.3863783],195.20447766507678,8109.226909970636,[87.14203163],207.7700893028409,20341.26044366707,[87.95289684],300.97494556886244,2773.424046678792,[93.86770583]
2023-10-07T18:13:14.010000Z,43.134047,-116.776297,1609.0,66.77095300476144,2345.9469995236777,[95.46501609],39.119221351764175,1199.188390073062,[92.50607084],43.78893972717279,1324.847714914965,[92.92247835],29.141814980766288,1552.1072922820567,[91.92742656],34.49684259600551,1681.3590201459983,[93.42067502],195.16632490592227,8129.170824556315,[87.14903172],207.74306655159828,20359.55986861151,[87.95473524],300.60745405358256,2762.85219104316,[93.88246015]
2023-10-07T18:13:15.360000Z,43.134047,-116.776101,1609.0,66.9235017005855,2360.6118496723248,[95.43126936],39.705367781925396,1209.3147499671254,[92.48511234],44.28261951937171,1335.9344200449063,[92.89826669],29.653380824270027,1559.9369056165972,[91.91775969],34.942273161664794,1690.4438484136438,[93.40233484],195.0577761409058,8125.018043289765,[87.14757696],207.70330342392802,20352.160848257576,[87.95399232],300.7765783805667,2749.1359402265357,[93.90177121]
2023-10-07T18:13:16.830000Z,43.134018,-116.776109,1609.0,66.98931569645849,2358.752642201059,[95.43552475],39.77934901809769,1206.4214742105864,[92.49106471],44.3592826652045,1333.174918210927,[92.90425547],29.6912390043028,1556.8154993606875,[91.92160191],34.986825742812925,1687.4307606890766,[93.40839576],195.05631407468806,8128.29835535507,[87.14872621],207.70072198813696,20355.31719313125,[87.95430931],300.7119136403586,2748.049454431149,[93.90330907]
2023-10-07T18:13:17.750000Z,43.134018,-116.775917,1609.0,67.13663931196625,2373.141239003946,[95.40276421],40.34476379761559,1216.4774165221186,[92.47049808],44.835320666818056,1344.1449144695887,[92.880593],30.18817113538348,1564.6137759778883,[91.91203148],35.419051493560225,1696.4382136515005,[93.39034078],194.94991558858382,8124.258973481766,[87.14731089],207.6617474841443,20348.07927315353,[87.95358226],300.87897953863944,2734.6275464928276,[93.92240736]
2023-10-07T18:13:18.620000Z,43.134186,-116.775905,1609.0,66.7319203491137,2381.346526031398,[95.38425777],39.81709361472729,1231.385428727607,[92.44062489],44.30927680246645,1358.1241574305245,[92.85099208],29.878619692800996,1581.2596013271368,[91.89191834],35.08364298533368,1712.2419230608305,[93.35912049],194.97724114019732,8105.974555934728,[87.14088683],207.68366261234195,20331.085886185,[87.95187326],301.22405285920024,2743.4125190024574,[93.90988603]
2023-10-07T18:13:20.080000Z,43.134384,-116.775917,1609.0,66.23800290988147,2389.2212571434447,[95.36661535],39.13575661497128,1247.7423733443245,[92.40866811],43.63894464923688,1373.2744111401587,[92.81959037],29.455786967071703,1599.8885320282411,[91.86990478],34.63829616495021,1729.731403537336,[93.3252327],195.02416574067368,8084.977941491342,[87.13347411],207.7148539939514,20312.048329061054,[87.94995528],301.6047233463053,2755.7048457199267,[93.892499]
2023-10-07T18:13:22.070000Z,43.134559,-116.775905,1609.0,65.82218905533641,2398.0062130568235,[95.34706923],38.61356149338473,1263.4897515031178,[92.37868261],43.11420582010241,1388.0746572180628,[92.78957443],29.14713855398135,1617.3196830507534,[91.84976539],34.302008188751586,1746.3107361050536,[93.29373305],195.05322558883805,8065.94751897893,[87.12672228],207.73787163181345,20294.373360053545,[87.94817136],301.9584960978563,2765.1086697832434,[93.87930153]
2023-10-07T18:13:24.850000Z,43.134885,-116.776101,1609.0,64.87689428357314,2398.605259506899,[95.34574155],37.04662754493491,1282.312289376449,[92.34380613],41.628836400791315,1404.0805550135585,[92.75782389],28.045119194343357,1641.4835892455535,[91.82255392],33.213216500272814,1767.5561725327188,[93.25422907],195.23004093606463,8035.145541055986,[87.1157264],207.82531963733615,20269.72094146405,[87.94567802],302.41512727141975,2797.8897073627754,[93.83398666]
2023-10-07T18:13:29.430000Z,43.135254,-116.776109,1616.0,63.98985525031161,2415.6982091849013,[95.1434838],35.94756797169097,1314.8785212583355,[91.98121706],40.5215089274586,1434.5539521912244,[92.42030835],27.36701693458781,1677.4733492980295,[91.54458698],32.481616772192325,1801.640542382987,[92.97082216],195.31162183355107,7995.766674915015,[87.05151575],207.88099314831732,20233.752729182022,[87.92223328],303.11119085860935,2820.6103826496637,[93.66160384]
2023-10-07T18:13:32.010000Z,43.135583,-116.776232,1624.0,63.10924062163613,2423.007118819264,[94.94033587],34.68247252555575,1338.9162485078584,[91.60366373],39.28756464660553,1456.1693879912402,[92.07012384],26.503868269348352,1705.5233303305772,[91.25059932],31.6013098665929,1827.3105196152733,[92.67892008],195.45044369888265,7963.173735955862,[86.98206494],207.9544335737369,20206.10551162877,[87.89673854],303.6171377252813,2849.061332135624,[93.46486873]
2023-10-07T18:13:33.250000Z,43.135723,-116.776232,1624.0,62.782125536844,2430.0769664188833,[94.92603373],34.30727300976594,1351.7340468696914,[91.58846484],38.90317233841131,1468.239046173714,[92.05312102],26.272533778618136,1719.4553322194768,[91.24046944],31.347546134019204,1840.5744509836288,[92.65964251],195.48027907573444,7948.182250062779,[86.97638321],207.97506735963302,20192.35809173411,[87.89530788],303.87688439650816,2857.6971594309653,[93.45442345]
2023-10-07T18:13:35.300000Z,43.135723,-116.776428,1624.0,62.60925406275967,2415.904583204741,[94.95478781],33.745254733175976,1342.809077295659,[91.59901709],38.41563152610543,1458.2754831637142,[92.06713669],25.79411830662771,1712.4547326859076,[91.24553894],30.921719969202567,1832.3271833796884,[92.6715962],195.59101420475457,7952.448608923123,[86.97800232],208.01504393729633,20199.823834940802,[87.89608506],303.6995798292122,2870.953641943605,[93.43851119]
2023-10-07T18:13:37.820000Z,43.135909,-116.776559,1631.0,62.05786719483279,2416.0522467669243,[94.78968165],32.88455054889502,1354.2211826792698,[91.28957286],37.58848072946827,1467.9935277865509,[91.78056039],25.177202007625485,1726.5198297927316,[91.00318433],30.30785278698587,1844.680203219482,[92.43674033],195.70519938332487,7935.420600684899,[86.92113134],208.06924661653727,20186.570016413927,[87.87486383],303.92320796757076,2891.304007724917,[93.27612306]
2023-10-07T18:13:39.500000Z,43.136078,-116.776748,1631.0,61.492585797006505,2411.3752670428285,[94.79892812],31.912292418328853,1361.8324691361042,[91.28236785],36.66939473033354,1473.6778013815026,[91.7736968],24.454688537873693,1737.105263768209,[90.99707245],29.60444758203363,1853.2657911211948,[92.4254652],195.84899676211455,7921.52748929297,[86.9157419],208.13282569803846,20177.219950220544,[87.87387995],304.0609320809898,2914.5477984560466,[93.25005191]
